#Table1
ra,dec,z
165.51696,17.263025,0.02906056
165.51759,27.16199,0.02943637
165.5223,3.9941071,0.02699208
165.52377,33.574622,0.02893294
165.52992,38.647793,0.02817672
165.53924,26.15263,0.02105204
165.54435,45.893847,0.02262593
165.54506,55.72416,0.02391982
165.54665,45.888984,0.02180195
165.54693,45.892911,0.02245035
165.55099,45.883963,0.02134343
165.55366,45.303833,0.02022034
165.55904,26.901418,0.02091608
165.56358,37.966094,0.02891374
165.57005,44.335142,0.02460673
165.57442,3.494843,0.02518895
165.57807,33.448688,0.02884638
165.58231,12.518652,0.02703829
165.58536,37.953351,0.02862955
165.58909,38.792332,0.02915469
165.59154,6.0772355,0.02197311
165.59258,6.0781814,0.02230634
165.5953,26.904664,0.02931589
165.59872,50.094468,0.0243703
165.5998,38.505015,0.02848988
165.60142,22.265248,0.02313031
165.60371,5.1939298,0.02896805
165.6104,4.8919218,0.0288934
165.61158,35.336559,0.02460491
165.61328,11.054063,0.02190175
165.62011,48.947927,0.01358027
165.62217,9.4802617,0.0274688
165.62336,38.71995,0.0256135
165.6252,17.962756,0.02230002
165.62575,37.025313,0.02743753
165.62713,24.610455,0.02098879
165.63025,50.949853,0.018233
165.63545,4.0614856,0.02206074
165.6387,-0.29101036,0.01724125
165.64058,7.1352627,0.01077423
165.64401,23.891803,0.02111894
165.64548,50.582283,0.0222811
165.6456,38.328578,0.02882379
165.65064,36.825588,0.02452655
165.65138,50.678813,0.0224909
165.65875,50.729021,0.02267107
165.65956,43.578543,0.02712394
165.66203,51.175428,0.02142012
165.66293,22.201824,0.02332683
165.67023,27.916994,0.02954376
165.67216,48.451143,0.02183449
165.67252,25.007727,0.02121617
165.67297,44.062733,0.02478539
165.67632,43.473579,0.01118917
165.67723,33.999764,0.02898138
165.68871,19.910977,0.02737805
165.68901,50.863579,0.02205573
165.69081,50.583689,0.02309967
165.69927,50.760374,0.02222574
165.69978,36.704192,0.01351566
165.70237,46.149231,0.02169098
165.70733,25.073773,0.02153351
165.70994,-0.36423866,0.01682579
165.71458,13.317743,0.02661376
165.71493,36.783488,0.02493481
165.71992,50.819452,0.02159684
165.72293,3.4538083,0.02531501
165.72389,7.3478396,0.02965512
165.72927,7.1994595,0.0229459
165.73448,50.659244,0.02047813
165.73616,32.694596,0.02395872
165.74739,25.022117,0.02128253
165.75354,44.912448,0.02460666
165.75356,50.743599,0.02609689
165.75446,53.01793,0.02139632
165.7591,37.229343,0.02748961
165.76547,16.433376,0.01989766
165.76727,3.7005458,0.02240215
165.76822,5.0973906,0.02545161
165.77245,36.967243,0.02741639
165.77562,42.084332,0.02601824
165.77684,26.232493,0.02183898
165.77696,50.341165,0.02146419
165.78222,43.876547,0.02705245
165.78516,24.996504,0.02103863
165.78566,42.795477,0.01720995
165.78902,23.727482,0.02146348
165.79127,5.0695986,0.02532843
165.79157,34.640882,0.01314144
165.79161,2.4947245,0.01383217
165.79265,15.140628,0.02664794
165.79375,10.88812,0.02480147
165.79659,14.756892,0.02417237
165.80039,45.665534,0.02931
165.80151,43.672392,0.02580737
165.8025,11.08004,0.02118933
165.80398,11.076772,0.02136651
165.80896,41.714379,0.0294652
165.80904,11.075248,0.02171485
165.81035,3.3423476,0.02517096
165.81054,45.217902,0.02121334
165.8108,3.7247596,0.02191579
165.8135,-0.17469241,0.01954051
165.8136,3.3656615,0.02551241
165.81847,34.348027,0.02905836
165.8192,37.897614,0.02956345
165.82436,50.783275,0.02149115
165.82831,34.521132,0.02907075
165.82968,63.012692,0.02305856
165.83009,17.248726,0.02853762
165.83328,50.755337,0.02089986
165.84093,43.816254,0.02493346
165.84487,45.213754,0.02111698
165.85323,45.005463,0.02493064
165.85351,49.918619,0.02366934
165.85528,39.255077,0.02155508
165.85911,3.0374287,0.02519736
165.85911,38.923851,0.0292211
165.86074,50.83371,0.02193918
165.86134,45.01194,0.0245169
165.86417,24.911403,0.02082968
165.86844,3.2842762,0.02587972
165.88495,11.118543,0.02134608
165.8855,14.727554,0.02409714
165.88894,45.170121,0.0215792
165.89193,45.170428,0.02176394
165.89282,21.049473,0.0210484
165.90328,17.315712,0.02808277
165.90624,10.936987,0.02114928
165.90651,45.17533,0.02004955
165.90972,8.2803626,0.02994699
165.90984,-0.86900692,0.02864285
165.91011,45.179977,0.02049798
165.91013,25.094577,0.01209857
165.91292,8.8772443,0.02124468
165.91571,45.178953,0.02064338
165.91745,17.279381,0.02757914
165.91959,25.02334,0.01426974
165.92341,41.343793,0.02718491
165.92489,9.6632491,0.01507937
165.92931,14.78552,0.02109921
165.93065,45.734313,0.02502538
165.93513,43.857764,0.02545689
165.93545,23.652315,0.02154909
165.94264,35.746148,0.02812964
165.9557,-0.21015519,0.02120981
165.9609,38.590384,0.02950437
165.97283,1.8190683,0.01776677
165.97615,43.990374,0.02558842
165.97964,32.362096,0.01989967
165.98134,37.508409,0.02666772
165.98298,58.875001,0.02184305
165.99195,41.066148,0.02373919
165.99421,29.601507,0.02906623
165.99458,38.601374,0.02935219
165.9946,31.645018,0.02410952
165.99784,49.810067,0.02440168
166.00062,25.892996,0.02219872
166.00218,32.505064,0.02896564
166.00722,4.8659225,0.02563453
166.00747,49.819066,0.02381453
166.01423,22.22391,0.02707613
166.01563,22.63685,0.02674042
166.01833,45.271958,0.02145317
166.02058,-2.0462941,0.01382496
166.02314,11.02191,0.02128856
166.02576,62.726194,0.01612789
166.02761,12.196794,0.02241566
166.02856,5.0275085,0.02529279
166.03201,45.302459,0.0214146
166.03611,49.910196,0.02432198
166.03729,8.3687017,0.02774509
166.05043,50.695228,0.02237359
166.05317,4.330566,0.02025734
166.05428,37.734155,0.0249435
166.05968,5.4587153,0.02313828
166.06081,5.1268541,0.01755854
166.0658,53.132062,0.02135436
166.06669,53.133683,0.02133881
166.06902,4.8693748,0.02547294
166.07502,50.034083,0.02396408
166.083,36.541784,0.02097848
166.08934,30.17277,0.02869837
166.09534,16.106682,0.02184506
166.09814,4.8286198,0.02559449
166.0985,22.197198,0.01214896
166.09855,4.8248482,0.02543372
166.11003,4.8343408,0.0258297
166.11428,45.128594,0.02200824
166.11578,4.801536,0.02558831
166.11695,44.030948,0.02536926
166.11974,27.732375,0.02912281
166.13002,37.126345,0.02575937
166.13304,45.111057,0.02177295
166.13328,-0.73049887,0.01966155
166.14174,2.8534629,0.02664614
166.14215,29.833296,0.02938266
166.14325,31.971078,0.02875531
166.14364,16.061793,0.0209762
166.14443,4.5876369,0.02915767
166.14528,20.080619,0.02733892
166.14835,36.654312,0.02111858
166.15296,45.985287,0.02500712
166.15369,28.307106,0.02966899
166.15399,45.125214,0.02163574
166.15518,28.227965,0.02944573
166.1558,47.52766,0.02169067
166.16006,46.001054,0.02611545
166.16016,5.2011044,0.02334839
166.16277,31.077688,0.02299323
166.16616,36.656291,0.02110009
166.17357,45.217375,0.02249981
166.17465,4.2973265,0.02510968
166.18361,37.762344,0.02975239
166.18781,45.15648,0.0219916
166.18947,4.2986748,0.02522886
166.19741,44.021832,0.02557595
166.20179,64.000111,0.01130431
166.20652,4.2766741,0.02489362
166.2119,33.065037,0.02723768
166.21213,38.60588,0.02950425
166.22143,4.5557103,0.02890935
166.22297,4.5553336,0.0287261
166.22297,52.37691,0.02170466
166.22565,2.3637274,0.02524444
166.23197,4.2809311,0.02569273
166.24219,6.121147,0.02977768
166.24318,16.177775,0.02040193
166.24366,30.027352,0.02888639
166.2462,30.029403,0.02856047
166.24638,4.2911254,0.02542156
166.2464,18.94172,0.02048916
166.24837,50.382097,0.02181192
166.2507,0.88517419,0.01342926
166.25246,14.895006,0.02065349
166.25882,29.951665,0.0296957
166.25958,49.964898,0.02389501
166.26653,22.68986,0.02464683
166.26682,29.552116,0.02939499
166.26933,35.365671,0.02492987
166.26953,2.4849692,0.02646568
166.27058,10.273208,0.0207603
166.2714,7.9444025,0.02812292
166.2802,4.5863464,0.02556588
166.28359,46.341306,0.02152644
166.28383,44.746456,0.02154106
166.28386,38.131435,0.02978707
166.28394,10.281415,0.02090795
166.28454,44.750001,0.02157827
166.28556,4.8221801,0.02338122
166.28912,38.068894,0.02841991
166.28917,29.838115,0.02991305
166.30035,50.234051,0.02350256
166.30067,43.964928,0.02574264
166.3008,64.191007,0.01119284
166.31197,0.98915306,0.02132608
166.31347,29.97839,0.02857013
166.32911,21.62011,0.02146066
166.33063,22.100571,0.0267861
166.33213,27.239494,0.0273634
166.335,22.509043,0.02698686
166.34122,38.233815,0.02839232
166.34964,38.020314,0.0298433
166.35572,22.621143,0.02211194
166.35643,37.934217,0.02552938
166.36877,37.744609,0.02920974
166.36983,46.821176,0.02515989
166.37431,3.6599758,0.02523617
166.38347,12.362018,0.01067015
166.38688,4.197879,0.02100552
166.38748,53.288765,0.02150597
166.39917,18.747399,0.02742719
166.40117,46.169951,0.02546392
166.40327,46.173644,0.02516426
166.40338,56.524923,0.02735269
166.40531,56.534672,0.02771196
166.40654,47.274058,0.02013922
166.40691,51.566934,0.0218812
166.41054,49.89506,0.02781391
166.41104,37.876382,0.02880034
166.41161,29.780227,0.02926605
166.41423,46.057875,0.02503479
166.41473,-0.40002513,0.01707291
166.41593,38.121239,0.0297086
166.41709,4.6126916,0.02263597
166.42054,50.546199,0.02267768
166.42447,42.145937,0.02981168
166.42486,35.119957,0.02840297
166.42569,38.056495,0.02903973
166.42618,35.11789,0.02872718
166.42731,53.889502,0.02660378
166.43868,28.122232,0.02135659
166.43917,47.119561,0.02609966
166.44216,37.618202,0.02504253
166.44411,4.5742973,0.02529117
166.45496,65.707492,0.02802693
166.45642,19.539165,0.02995361
166.45691,1.7445601,0.02146684
166.45802,31.765653,0.02789843
166.45833,0.40310003,0.01858409
166.4599,21.329832,0.0211907
166.46325,42.96923,0.02147495
166.49177,45.474828,0.02895897
166.492,36.407113,0.0247514
166.49261,63.854547,0.01481847
166.49909,4.5140957,0.02384365
166.50189,5.7806671,0.02034031
166.50396,44.069989,0.02476902
166.5098,4.4293677,0.02141796
166.51212,4.4236801,0.02121515
166.5133,43.332713,0.01037908
166.519,43.331095,0.01076146
166.5208,10.038429,0.0190088
166.52108,37.489113,0.02141001
166.52872,29.932797,0.0296962
166.53637,36.180688,0.0246391
166.53716,30.246028,0.02975546
166.53808,36.074202,0.01748712
166.54545,4.3360901,0.02153325
166.54704,32.264158,0.02770774
166.55095,35.70201,0.02888606
166.55224,23.329452,0.02677701
166.5577,2.6167671,0.02148452
166.56556,12.665803,0.01061275
166.57097,8.4809263,0.02726999
166.57253,22.889423,0.02202423
166.57821,4.462972,0.02212774
166.58006,4.636949,0.02174881
166.58023,15.541091,0.02709735
166.58419,25.851353,0.02142882
166.59151,29.597592,0.02938439
166.60622,37.739065,0.02551213
166.61101,44.699207,0.02282879
166.61156,48.635831,0.02459147
166.61236,47.746057,0.02682548
166.61922,9.2856113,0.02507041
166.61925,67.490154,0.0207331
166.61957,43.511142,0.02138121
166.62083,44.850963,0.021032
166.62087,43.511497,0.02138968
166.62283,52.313174,0.0214304
166.62353,52.314632,0.02149393
166.62546,22.924059,0.02160552
166.62702,37.000218,0.02669022
166.63005,45.037447,0.02101557
166.63055,48.651606,0.02448347
166.63138,22.777587,0.02245304
166.63431,46.036963,0.02475921
166.63665,48.617461,0.02447375
166.63826,30.270347,0.02152684
166.63867,14.642491,0.02467655
166.64712,13.374446,0.02555546
166.64723,37.001927,0.02639888
166.65203,37.005347,0.02652516
166.65566,46.038779,0.02500547
166.6594,43.395709,0.02068042
166.6603,53.367111,0.02136522
166.66085,53.364228,0.02209969
166.67086,45.319264,0.02200395
166.67354,22.858765,0.02379266
166.67696,53.22302,0.0265916
166.68069,31.74124,0.02790988
166.68737,23.336856,0.02160807
166.68863,4.863989,0.02045237
166.6892,45.907246,0.02467178
166.69007,0.98007261,0.02718557
166.6915,23.079283,0.02164866
166.70294,5.1638111,0.02175832
166.7048,45.964612,0.02489796
166.70598,16.670963,0.02104693
166.71048,27.285796,0.02126899
166.71219,6.7359116,0.02553583
166.71322,23.016314,0.02120851
166.71359,26.501848,0.02678002
166.71587,47.07149,0.02578606
166.71991,22.422108,0.02670022
166.72593,7.7816422,0.01105664
166.73977,22.835871,0.02260767
166.74584,23.006316,0.02080662
166.7504,18.365882,0.02725629
166.75555,22.296257,0.02238892
166.75611,48.373573,0.02484869
166.75686,23.768673,0.02138278
166.75989,29.106988,0.02935775
166.76658,22.992117,0.02161146
166.76734,45.822124,0.02520712
166.76794,7.804007,0.02696461
166.769,51.695199,0.02209032
166.77487,9.7895942,0.02087263
166.77679,46.268655,0.02516043
166.77936,16.940368,0.0207424
166.79156,28.425614,0.02929194
166.79748,43.753632,0.0214046
166.79992,43.752552,0.02112285
166.80605,3.3556559,0.02517336
166.81053,14.508046,0.02575733
166.81547,51.922563,0.02116708
166.81906,6.3024704,0.02913919
166.82231,26.129672,0.02198776
166.82328,6.7778858,0.02902235
166.82756,22.230443,0.02660193
166.82791,22.942013,0.02112491
166.82962,23.491532,0.02160585
166.83151,5.4107791,0.02107031
166.83194,46.3833,0.0245783
166.83317,46.374287,0.02403739
166.83356,4.5421631,0.02295083
166.83398,42.674691,0.02477125
166.83571,18.410414,0.02596767
166.83704,18.435044,0.0270762
166.8378,18.431459,0.02791083
166.85529,45.831413,0.02485637
166.85569,14.494985,0.02558238
166.85796,45.829884,0.02477609
166.86889,35.463649,0.02828389
166.86993,6.7827159,0.02884066
166.87006,6.7142391,0.02909453
166.87041,22.854142,0.02068904
166.87114,46.354415,0.02403368
166.87361,26.065397,0.0215279
166.87779,2.8580165,0.02509792
166.8784,46.350933,0.0241107
166.87935,16.755027,0.02665188
166.88963,23.907759,0.01902673
166.89097,26.832697,0.02197335
166.89117,22.943937,0.0219633
166.89672,7.3176382,0.02112463
166.89774,22.851166,0.02190627
166.89905,22.852262,0.02223192
166.90303,5.5604433,0.0227376
166.90305,19.867873,0.01716331
166.90417,5.2599631,0.02291986
166.90429,22.779582,0.02262916
166.90524,0.71113151,0.02576178
166.91554,3.4868118,0.01082082
166.92037,14.249049,0.02587675
166.92492,45.20384,0.02102648
166.93033,46.445633,0.02478563
166.93951,4.3786498,0.02546623
166.93957,45.52636,0.02555268
166.94601,15.05874,0.01139763
166.95684,22.552121,0.02673393
166.95821,35.684827,0.0284572
166.95902,35.402992,0.02840196
166.9601,18.990709,0.0177402
166.96559,62.042111,0.01554705
166.97442,22.875027,0.02198246
166.9803,23.784603,0.02088087
166.98062,8.0100379,0.01086869
166.98613,8.0013182,0.01119121
166.99591,35.463263,0.02872621
166.99816,36.872295,0.02673963
167.00267,46.850705,0.0249325
167.00283,46.851926,0.02491585
167.00419,17.299676,0.0240773
167.0168,46.547342,0.01682827
167.0188,35.478551,0.02897836
167.0302,17.761143,0.0239018
167.04,45.213855,0.02050012
167.04137,37.754844,0.02981589
167.04381,23.975579,0.02156021
167.0462,28.64575,0.02876857
167.06202,36.131453,0.02786577
167.06213,22.780938,0.02294283
167.06274,62.025447,0.01565231
167.06861,29.790353,0.02877806
167.07333,53.824198,0.02115991
167.07377,0.58915954,0.0251548
167.08349,23.499445,0.02195168
167.08672,45.759718,0.02463362
167.09188,13.856428,0.02561106
167.09482,35.864542,0.02881689
167.09645,0.11320258,0.02507843
167.09872,3.5001518,0.02490952
167.09982,3.4979717,0.02539806
167.10461,61.804771,0.01599131
167.10516,35.330681,0.02888244
167.10963,36.176794,0.02886503
167.11283,23.036489,0.0224301
167.11323,22.619192,0.02159698
167.11517,36.206654,0.02799705
167.11672,6.8207839,0.02853033
167.11859,29.779651,0.02935606
167.12534,45.130825,0.02061205
167.13096,16.590263,0.02055615
167.1314,22.053919,0.02237732
167.13176,5.8254785,0.02039758
167.1322,46.513267,0.02658197
167.13481,45.173392,0.01010074
167.14133,4.8318856,0.02310554
167.14221,0.62777293,0.02513177
167.14585,51.92473,0.02588047
167.14602,23.595458,0.02691577
167.14913,23.091972,0.02239351
167.15291,26.07955,0.0282098
167.15666,5.9857639,0.02063475
167.1584,16.73909,0.02752238
167.15993,35.077533,0.0282322
167.16043,22.63605,0.02381548
167.16509,0.28432082,0.02485563
167.1685,0.26580893,0.02549546
167.16967,13.963369,0.02548029
167.17042,0.3917855,0.02531278
167.17158,36.16107,0.02767568
167.1744,50.457032,0.01197647
167.17687,14.92512,0.01195897
167.17999,36.175759,0.02727545
167.18658,36.309299,0.02726338
167.19551,36.113267,0.02722118
167.19716,44.757916,0.02587642
167.21357,16.689706,0.02731114
167.21641,2.8584234,0.02521794
167.21692,36.116615,0.02736735
167.21771,29.80123,0.02939047
167.22267,29.801965,0.02964109
167.22485,22.740724,0.02117143
167.22562,5.3833259,0.02087468
167.23064,37.235564,0.02699962
167.23192,26.610507,0.02191737
167.2324,0.44480423,0.01290247
167.23709,36.09939,0.02707013
167.2397,6.2762823,0.02898001
167.26198,5.0316366,0.01920397
167.26511,51.915056,0.02633853
167.26707,33.946701,0.02115604
167.26896,4.7758935,0.02262467
167.27135,55.646425,0.02662366
167.27831,3.9278259,0.02181446
167.28414,4.0600223,0.01426059
167.2981,53.36202,0.02706693
167.29832,53.360833,0.02680357
167.30591,17.187487,0.0245819
167.31067,-0.68736102,0.02872861
167.31174,-0.92792418,0.02880348
167.31701,36.021086,0.02129685
167.31943,48.974359,0.01356287
167.32419,5.0926824,0.02310608
167.32668,22.502791,0.02161184
167.32923,43.874773,0.02124783
167.33438,22.745663,0.02189502
167.33776,46.808771,0.02517007
167.3441,5.0445997,0.02278034
167.34547,48.968715,0.02437094
167.34641,3.9565637,0.02585314
167.35112,62.245848,0.01642173
167.3542,22.483569,0.02144341
167.35544,-0.097731256,0.01281893
167.35627,46.691531,0.02668967
167.36077,37.026259,0.02595326
167.36439,9.7756499,0.02620319
167.36623,6.8714627,0.02903713
167.36641,18.947458,0.02088271
167.36655,36.242988,0.02513821
167.36804,15.470988,0.02124557
167.38057,22.427872,0.02231613
167.38414,18.702294,0.01502755
167.38494,3.514997,0.02542807
167.40221,29.833759,0.02879319
167.4118,47.627966,0.02559173
167.41647,5.3502135,0.02076296
167.41706,53.846847,0.02114825
167.41784,59.071861,0.02845654
167.42048,18.718927,0.02671461
167.42148,7.2449382,0.02087752
167.42304,52.938667,0.01556716
167.42934,47.030745,0.02505812
167.42979,55.147567,0.02461616
167.43137,35.118017,0.02782892
167.43212,46.814281,0.02509622
167.43272,28.554049,0.02910569
167.44083,29.856467,0.02931973
167.45153,8.994053,0.02960848
167.45484,17.596361,0.02917823
167.46241,24.262835,0.02021827
167.46455,24.261731,0.02011126
167.4648,10.388939,0.02973155
167.46556,62.291831,0.01587776
167.46594,23.915098,0.02069738
167.4662,5.0210134,0.0294885
167.46782,37.001952,0.02980464
167.46803,9.5194363,0.02975954
167.47199,5.0282426,0.02880214
167.47361,22.449895,0.02135591
167.4815,47.801882,0.02513532
167.48154,24.259602,0.02147216
167.48557,7.2334577,0.02106164
167.49311,37.136027,0.02601917
167.49393,0.18128136,0.01895006
167.49908,35.509588,0.01533475
167.50006,59.215506,0.0242339
167.50334,4.3642831,0.02888132
167.50616,52.387142,0.02093827
167.50698,5.3037587,0.02895672
167.50903,4.4333458,0.02886221
167.51097,36.934711,0.02743211
167.51607,6.0512645,0.02915783
167.51704,4.1472827,0.02956532
167.52005,54.762088,0.01448853
167.5293,1.8055684,0.01781895
167.52985,23.323151,0.0216649
